doc_id,sent_id,sentence,token_count,char_count,rating
3691,1,Sie interessiert sich kein Stück für die Dinge die man mitteilen möchte.,12,72,6.0
74,2,Ich habe mir jetzt einen anderen Proktologen gesucht und bin derart zufrieden !,13,79,5.0
7143,4,"Zur Begrüßung gab es kein ""Hallo"" o.ä., sondern ein grußloses ""Was tut Ihnen denn weh?"".",15,88,6.0
651,14,"Roboterähnliches Verhalten, dieses Menschenbild gibt mir Anlass zur Sorge.",9,74,6.0
4170,4,"Reichert ist es gelungen mich durch eine langwierige, schwierige Behandlung zu führen, bis ich wieder lachen konnte.",17,116,1.0
63,2,Wagner dann auch im Krankenhaus ausgeführt.,6,43,2.0
6412,2,"König hat das abgelehnt, da im Knie bereits Arthrose sei!",10,57,5.0
7988,0,Für mich persönlich war es nicht der richtige Arzt.,9,51,4.0
653,4,"Was dazu kommt ist eine Auflistung von Service, die nicht geleistet wurde.",12,74,5.0
412,1,"Allerdings erscheint mir die Organisation der Praxis völlig unzureichend, was dann sehr lange Wartezeiten nach sich zieht.",17,122,2.0
3170,5,"Selbst während meiner Wurzelbehandlung oder dem Löcher bohren, wurden jeweils Aufnahmen in meinem Mund gemacht, um mir deutlich zu zeigen was gemacht wurde und wie sehr ich doch meine Zähne vernachlässigt habe.",32,210,1.0
1554,0,Meine Operation Hallux Valgus verlief zu meiner vollsten Zufriedenheit.,9,71,2.0
3181,4,Wenigsten konnte ich im Türrahmen noch schnell fragen ob alles in ordnung ist.,13,78,5.0
106,2,Die Fachausdrücke kannte Sie - small talk mache ich mit Bekannten im Cafe.,13,74,2.0
7205,2,"Individuelle Beratung ist hier Standard, es gibt keine Massenabfertigung.",9,73,1.0
2164,4,Auf diese kurze Abstimmung musste ich eine Stunde warten und plötzlich verwandelte sich die Abstimmung in eine Beratung.,18,120,5.0
4022,5,Einfach Fragen zum Baby konnte sie leider garnicht beantworten.,9,63,5.0
2195,0,Die Behandlung hat leider nichts gebracht.,6,42,5.0
7462,3,"Er bietet immer Naturheilmethoden an, bevor starke Medikamte verordnet werden.",10,78,1.0
4516,6,Schade das es zuwenig Konkurrenz hier gibt und man sich als Praxis leider auch dementsprechend so verhalten kann:-(,18,115,2.0
6736,2,Da sagte sie mir schon bei der Anmeldung ich muss das selber Bezahlen!,13,70,2.0
7518,16,Hier habe ich mich rundum und seit langem wieder mal gut aufgehoben gefühlt.,13,76,1.0
4011,2,Auch bei akuten( wirklich med.indizierten ) Fällen begegnet man mit wenig Empathie und Flexibilität nach meiner Erfahrung.,17,122,4.0
6791,6,Auch wenn alle wirklich freundlich sind.,6,40,4.0
108,0,Kam schnell dran und Dr.,5,24,2.0
3700,7,"Es wäre ja kein Problem, wenn die Aussage wäre, dass die Terminlage so eng ist, dass man da leider nichts machen kann - aber die Damen sind einfach nur unfreundlich.",30,165,2.0
4875,0,Fühlte mich bei Dr Klare sehr unwohl und für seine Untersuchungen nahm er sich weder Zeit noch sichtliches Interesse,19,116,6.0
6288,1,"Die behandelnde Ärztin riet mir einen FA aufzusuchen, der mir eine Überweisung zumMRT ausstellt.",14,96,6.0
489,1,"Nach mehreren Fehlgeburten, war ich wieder schwanger und habe bzgl. meiner Ängste Null Empathie erhalten.",15,105,5.0
6891,3,"Ich warte jetzt seit knapp 2 Wochen auf einen Rückruf von ihr, um die Ergebnisse der Tests zu besprechen.",19,105,5.0
7242,0,War mit Vorgängerin immer sehr zufrieden.,6,41,2.0
4225,0,Wir fühlen uns dort seit Jahren gut aufgehoben.,8,47,1.0
4281,0,"Unglücklicherweise muss ich mich einem der Vorredner anschliessen und möchte meine negativen Erfahrungen hier mitteilen, insbesondere auch was seine soziale Kompetenz betrifft.",22,176,4.0
2280,3,"Die Vereinbarungen, Termine etc. wurden zu 100% eingehalten.",8,60,1.0
2164,19,"B. ist der Hormonstatus unter Pilleneinnahme gar nicht feststellbar (Kosten: 79€), Serotonin im Blut ist ein Wert mit dem man wenig anfangen kann und Wachstumshormone bei einer 52jährigen zu testen ist komplett sinnfrei.",33,220,5.0
3342,1,Die Einbeziehung anderer Fachärzte gibt ein Gefühl der Sicherheit!,9,66,2.0
1640,0,"Frau Ladendorf ist der schwarze Fleck in der sehr guten, kompetenten Praxis von Prof.",14,85,5.0
1409,5,"Natürlich ist das sehr aufmerksam und nett, doch für mich eher unprofessionell, da es mir wie oben bereits genannt das Gefühl gibt, nicht wirklich individuell behandelt zu werden.",28,179,3.0
189,3,Dass man Termine online vereinbaren kann ist positiv anzumerken.,9,64,5.0
991,4,Die OP war ein voller Erfolg.,6,29,1.0
2644,4,Und das obwohl ich diese 2 mal abgelehnt habe...sorry geht gar nicht.,12,69,5.0
7571,5,Ich würde nicht mehr besuchen sogar als TIERARZT IST SCHADE!!,10,61,5.0
860,0,"Schnell Termin bekommen, aber Ärztin unfreundlich.",6,50,6.0
7962,1,Die Erläuterungen des Arztes vor und während der Untersuchungen waren ausreichend.,11,82,4.0
4598,11,Seit etwas mehr als einem halben Jahr bin ich jetzt bei Ihr in Behandlung und fühle mich bestens aufgehoben.,19,108,1.0
1334,0,"Hallo, leider kann ich diese Ärztin nur in der Schwangerschaft und alles was damit zusammen hängt, empfehlen.",17,109,4.0
3518,4,Ich fühle mich sehr gut aufgehoben.,6,35,1.0
6971,2,"Die Erreichbarkeit ist so schlecht, dass ich den Email-Service benutzt habe, einen Termin zu bekommen, an dem Tag, wo ich im Ärztehaus noch andere Termine hatte.",26,161,6.0
6976,3,Auch jetzt nach über einem Monat bin ich immer noch sehr zufrieden mit dem Ergebnis und würde Dr.,18,97,1.0
2201,1,"Die Praxis ist ebenfalls freundlich, zentral gelegen und bietet exzellente Sprechzeiten an.",12,91,1.0
5741,0,"Ich ging für eine urologische Kontrolle, er hat mir sofort das Problem diagnostiziert sehr sorgfältig und genau bevor andere zusätzliche Untersuchungen.",21,152,1.0
4391,4,Er wollte mich nun zum Fußchirurgen schicken.,7,45,5.0
6524,1,Schon an der Anmeldung spürt man die gute Atmosphäre dieser Praxis,11,66,1.0
1897,1,Frau Eldering war sehr unverschämt und hat das Problem nicht ernst genommen.,12,76,5.0
1217,0,Bin im Januar da gewesen weil ich ein knoten in der brust entdeckt habe.,14,72,5.0
828,0,"Glänzt durch Kompetenz, erklärt seine Vorgehensweise verständlich, beantwortet Zwieschenfragen, nimmt sich Zeit, wirkte ruhig und gelassen - keineswegs gehetzt",19,159,2.0
6539,0,"Nachdem Dr Lucassen erst ein wenig ""rumdoktorte"", allerdings nichts finden konnte, wurde ich sofort auf die psychoschiene geschoben.",18,132,6.0
3239,0,Dieser Arzt ist nicht weiterzuempfehlen.,5,40,6.0
4370,6,Dann durfte ich ins wartezimmer. dort konnte ich das Gespräch der nächsten Patientin im labor sehr gut verstehen.. dann gings zur ärztin ä.,23,139,3.0
5847,0,"Ich gehe schon seit mehr als 20 Jahre in dieser Praxis , und habe mich immer sehr wohl gefühlt.",19,95,1.0
1841,8,Er gab mir nur eine.,5,20,6.0
3986,16,"Ortmann der einzige Rheumatologe in der Gegend ist, ist er sicher total überlaufen, das Personal ist bestimmt überlastet aber das wird am Patienten ausgelassen.",24,160,5.0
1706,5,20 - 30 Min. wären o.k.,6,23,3.0
3863,2,"Weitergehende Fragen sollten nicht gestellt werden, da wir keinen Termin hatten.",11,80,6.0
7649,3,Ich kann sie wirklich nur weiterempfehlen.,6,42,1.0
7849,3,Es ging um die Kosten für EINE Briefmarke!,8,42,5.0
4831,4,"Als wir dann nach einer halben Stunde aufgerufen worden sind, hat sie unsere Baby (4 Wochen) alt, untersucht.",18,109,5.0
1944,1,Von anderen Ärzten gestellte Diagnosen werden nicht gelesen oder beachtet Sehr veraltete Praxis.,13,96,4.0
6904,12,Schmerzen nach der Behandlung durch diesen anderen Zahnarzt sofort weg.,10,71,6.0
7913,19,"Keine Erklärungen, nur ein Lächeln..",5,36,4.0
3075,0,Damen waren sehr freundlich und hilfsbereit,6,43,2.0
4638,0,Ich hatte nun 3 Termine hintereinander.,6,39,2.0
2915,1,"Auf Anraten des Kindergartens nahmen wir die Diagnostik ein Jahr später wieder auf, diesmal bei Dr.",16,99,2.0
5781,4,Das ist eine einfache Frage!,5,28,6.0
6261,0,"Bei akuten Schmerzen habe ich morgens versucht, noch irgendeine Möglichkeit zu finden, in die Sprechstunde zu kommen.",17,117,2.0
4399,6,Werfel mich natürlich untersucht aber eben nicht oder sehr unzureichend beraten hat.,12,84,4.0
7377,1,Der erste Eindruck hat mich überzeugt.,6,38,3.0
6404,0,Habe einen Onlinetermin für meine Tochter mit Angabe des Geburtsdatum vereinbart.,11,81,6.0
1296,3,Dafür sind die Gespräche überschaubar lang und die Rechnungen eher flott.,11,73,2.0
6113,0,"Musste gestern zu diesem Arzt, der Vertretung für seine erkrankten Praxiskollegen machte.",12,89,6.0
3313,3,Die Leidtragenden sind die Privatpatienten.,5,43,3.0
7507,1,Erst dürfte ich nicht ins Wartezimmer mit dem Kinderwagen (anscheinend aus Platzmangel.,12,87,3.0
2949,1,Einen Behandlungserfolg konnte ich leider nicht beobachten.,7,59,3.0
2747,18,"Er sagte, es wäre schon immer so und würde mir nicht Glauben.",12,61,6.0
5435,1,Die Terminvereinbarung mit der Sprechstunndenassistenz war überaus angenehm und freundlich - auch die Terminwahl problemlos.,15,124,2.0
2300,4,"Für die Tage nach dem Eingriff erhielt ich gleich ein Rezept über ein starkes Schmerzmittel und Antibiotika, die ich schon vorher einnehmen sollte.",23,147,1.0
6144,7,Bei mir hat es nicht geholfen.,6,30,4.0
933,1,Nach einer Schulteroperation (nicht durch diesen Arzt) gab es nur zwei Rezepte für Krankengymnastik.,14,100,4.0
6099,7,Das Wartezimmer ist meist überfüllt.,5,36,4.0
975,0,"Nach jahrerlanger Nagelerkrankung konnte mir geholfen werden, ich wurde bis zur Heilung aufmerksam begeitet.",14,108,2.0
4092,3,Jetzt haben wir auch keinen Grund mehr zu bleiben.,9,50,5.0
3920,10,Das bekommt man auch woanders.,5,30,3.0
2807,2,"Die Ergebnisse der Untersuchungen hat er auf die leichte Schulter genommen und mir nicht erklärt, ließ mich total im Regen stehen!",21,130,5.0
7077,11,Spät in der Nacht musste ich dann ins KKH.,9,42,6.0
4826,0,Ich fühle mich gut aufgehoben.,5,30,2.0
1382,0,"Leider hatte ich nach der operativen Entfernung eines Leberflecks mehrere Tage starke Schmerzen, gegen die nur reichlich Schmerzmittel halfen.",19,142,3.0
5506,7,"Naja, ich hatte mich also zum Wechsel entschlossen und war aus Mitleid nochmal zu Besuch.",15,89,6.0
6619,1,"Die Ärztin empfing uns mit versteinerter Miene und der Frage, was ich denn hier wolle.",15,86,5.0
4141,0,"Leider sehr enttäuschend, obwohl ich dort eigentlich schon seit meiner Kindheit Patientin bin bzw. bei Ihrem Vorgänger war!",18,123,6.0
691,3,Ich weiss es nicht und wills eigentlich auch nicht wissen...,10,60,6.0
5781,8,"Im Nachhinein kann ich kaum fassen, von einer Ärztin so behandelt zu werden.",13,76,6.0
1003,1,Frau Henschel klärte mich nicht richtig auf und drückte mir lediglich die KH-Überweisung in die Hand.,16,101,4.0
5197,4,Die Preise hierfür liegen absolut im Rahmen.,7,44,2.0
5953,3,Ich kann hier so manchen Eintrag bzw.,7,37,1.0
7162,2,Wartezeiten von 2 Stunden sind keine Seltenheit!!,7,49,3.0
6144,4,Für Kassenpatienten ist das eine teure Angelegenheit.,7,53,4.0
6401,1,"Mir wurden Medis verschrieben, die laut Packungsbeilage nicht passend sind.",10,75,5.0
7734,0,"herr doktor türkkan ist ein sehr guter arzt ,sehr entgegen komment net fachlich sehr gut.an alle ihrer kolleginnen und kollegen ein gesundes und glückliche neues jahr.macht weiter so.",28,183,1.0
2882,0,Ich war lange in der Praxis in Behandlung.,8,42,5.0
1577,3,"Habe wie so oft auch hier das Gefühl, das einfach nur irgendwelche Maßnahmen durchgeführt werden, damit Geld von der Krankenkasse abgerechnet werden kann.",23,154,5.0
774,0,Maar hat mich durch zwei Schwangerschaften begleitet und war stets freundlich und kompetent.,13,92,1.0
6744,0,"Ich habe den Arzt gewechselt, weil die immens lange Wartezeit nicht mit den Arbeitszeiten eines berufstätigen Menschen vereinbar waren - obwohl ich mir extra immer einen der ersten Termine geben ließ.",31,200,3.0
4943,1,"Als ich meinen Termin dann kurzfristig absagen mußte wurde ich dann noch ""liebevoll"" angepammt....",14,98,2.0
7321,1,Ich kann doch nicht jedesmal mir die Zeit nehmen dorthin zu fahren nur weil man eine Frage hat.,18,95,5.0
2846,0,"Ich habe schnell einen Termin bekommen und beim Besuch hatte ich einen guten Eindruck, weil alle so freundlich waren.",19,117,5.0
224,2,Die Behandlungen bisher zu grösster Zufriedenheit verlaufen.,7,60,2.0
2748,5,"Als dann ein Bluttest doch auch positiv ausfiel, sagte die Ärztin nicht mal Herzlichen Glückwunsch, sondern nur, dass der HCG-Wert zu niedrig sei und mit Komplikationen zu rechnen sei.",29,184,5.0
1051,1,"Schade, kann ich nicht machen, muss ich mir einen anderen Arut suchen.",12,70,2.0
6157,17,"Ich durfte keine zwei Sekunden sitzen bleiben, um mich frisch zu machen..",12,73,5.0
3485,6,"Wenn man im Wartezimmer sitzt, hört man die Ärztin durch die Tür sich angeregt mit Verwandten über deren Urlaub unterhalten.",20,124,3.0
3210,7,"Ich hatte kaum Schmerzen, der Arzt nahm sich die Zeit mir alle Schritte, die vorgenommen wurden, zu erklären.",18,109,1.0
5666,1,Otto sowie das Praxis Team ist sehr sehr nett.,9,46,2.0
7977,5,Leider ohne weitergehendes Interesse wovon die Schmerzen kommen.,8,64,4.0
20,8,"Mein erster Gedanke war, dass ich vom OP-Tisch gefallen bin.",10,60,4.0
5019,4,"In früheren Jahren war ich hauptsächlich mit Erkältungen bei ihr, da konnte man nicht viel verkehrt machen.",17,107,5.0
1079,0,Ich kam wegen Rckenschmerzen / Bockierung in die Praxis.,9,56,6.0
238,3,"Ans Telefon geht hier selten jemand (dafür kann man im Wartezimmer zuhören, wie mit der Tochter telefoniert wird etc...)....",19,124,3.0
4476,2,"Das Wartezimmer ist völlig überhitzt und der Arzt sitzt lieber in seinem Zimmer alleine und wartet, dass Patienten, die er zum Röntgen schickt, wieder zurückkommen, anstatt den nächsten Patienten zu behandeln.",31,209,6.0
5302,11,Ich fühle mich hintergangen und belogen und werde die Ärztin unter keinen Umständen weiterempfehlen!,14,100,6.0
1381,1,Daraufhin wurde nur gesagt ich solle meinen Körper besser pflegen!,10,66,5.0
7461,2,"Am Tresen saßen zu meiner Überraschung zwei Damen. ich leide unter Spätakne, zumindest glaube ich das.",16,102,6.0
3988,6,"Ein Rezept, welches ohne Rücksprache mit mir als Patientin ausgestellt wurde, war nicht korrekt.",14,96,5.0
2385,1,"Es werden keine Fragen zugelassen, ein vertrauensvolles Gespräch findet nicht statt.",11,84,6.0
6728,8,"Falls das Problem so nicht in den Griff zu bekommen ist, schwenkt Frau Dr.",14,74,2.0
6748,0,"Am Anfang war Sie viel besser , ist auf ein eingegangen und hat einen auch verstanden z.",17,88,4.0
1376,9,"Nach drei solcher (unfreundlichen) Besuche war dann für uns als Eltern der Punkt erreicht, um eine Alternative auszuprobieren, weil wir das Gefühl bekommen haben eher eine Last für ihn zu sein und unsere Sorgen damit eher vergrößert, als genommen.",39,247,4.0
3795,2,"Aufforderung des Patienten, Ultraschall des Bauches zu machen, Ergebnis : alles in Ordnung , gallengänge frei.",16,110,4.0
2440,4,"Mein Eindruck war, dass er kein ernsthaftes Interesse daran hatte, sich um meine geschilderten Probleme zu kümmern, sondern mich einfach nur möglichst schnell aus seinem Behandlungszimmer haben wollte, damit der nächste Patient drankommt.",33,238,5.0
6760,7,Wenn ich nicht so große Stücke auf Dr.,8,38,2.0
6723,2,Habe beim Anruf einen schnellen und für mich optimalen Termin erhalten (Was für Sprechzeiten!!).,14,96,1.0
3180,3,"Offensichtlich führt die Order der Ärzte in dieser Praxengemeinschaft an die - stets sehr freundlichen - Angestellten eine zu enge Taktung der Termine vorzunehmen dazu, das sie schlichtweg nicht umsetzbar sind.",31,210,2.0
287,14,Dann legte er eine Folie auf meine Zunge (oder Handschuhe?) und steckte mir ein anderes Gerät in den Rachen.,19,108,5.0
3197,1,Die fünf Minuten Behandlungszeit war unverhältnismäßig zur einstündigen Wartezeit.,9,82,5.0
588,1,Beecken in Behandlung und nach wie vor sehr zufrieden.,9,54,2.0
7428,3,"Die verbleibenden 5% seiner Zeit wirft er mit Fachvokabular um sich, mit welchem man (auch wenn man studiert hat) ohne medizinisches Vorwissen nichts anfangen kann.",25,164,5.0
1847,1,Ihr geht es nur darum private Leistungen an Kassenpatienten zu vermitteln.,11,74,6.0
1185,6,"Da hätte ich auch so zu Hause bleiben können, dürfen in unserer Firma 3 Tage ohne Krankschreibung zu Hause bleiben.",20,115,4.0
154,3,Das Zahnarztzentrum allgemein ist sehr modern und sauber.,8,57,1.0
1391,1,"Jahre recherchiert mir Ärzte angeschaut und Empfehlungen probiert (da mir alle sagten, dass sei sehr kompliziert und ich Angst hatte) und habe mich schlussendlich für Dr.",26,170,1.0
2169,1,"Wie kann eine studierte Frau und bestimmt mit sehr gutem fachlichen Wissen, sich dermaßen im Ton vergreifen und nur weil ich nach 3 Stunden sitzen im Warteraum leise und nicht unfreundlich bei ihr anfragte, wann bin ich denn nun mal dran?",41,238,4.0
1939,1,"Termine sind aufgrund langer Öffnungszeiten zeitnah zu bekommen und die Wartezeit am Termin selbst, beträgt meist nur wenige Minuten.",19,133,1.0
5488,3,Bei Überweisungen zu entsprechenden Fachärzten gab es generell Probleme.,9,72,5.0
3700,9,"Wenn auch sein Team so toll wäre, wäre das die beste Praxis.",12,60,2.0
1311,1,"Das mit den Terminen geht schnell, nur kam die Ärztin nicht um 15 Uhr zur Praxiseröffnung, sondern um 15:30, sodass ich am Ende schon eine Stunde warten musste.",28,160,4.0
7600,7,"Nun hatte ich einen zweiten Termin vereinbart, ich sollte noch mal zur Kontrolle kommen.",14,88,2.0
6084,15,Ein neuerlicher Eingriff wäre absolut schädlich u schlimm für die weitere Heilung gewesen.,13,90,5.0
624,3,Sie erklärt einem nichts und ist total kalt.,8,44,6.0
3510,11,Ich sehe nun keine Doppelbilder mehr.,6,37,1.0
4269,0,"Schmolke ist ein ausgesprochen netter, ja reizender Arzt, da gibt es gar nichts.",13,80,2.0
4900,2,Ich erwarte in so einer Situation von meiner Gynäkologin mehr ..,11,64,4.0
7184,4,Alles was sie verordnet und empfohlen hat half auch.,9,52,1.0
6563,6,Zwei chirurgische Eingriffe waren notwendig.,5,44,6.0
3464,6,Deshalb kann ich die Praxis nicht weiter empfehlen und würde selber auch nicht wieder hingehen.,15,95,3.0
3288,7,"Auch die eine Schwester, die mit den Kindern im oberen Raum Bewegungsübungen macht, ist sehr von sich selbst überzeugt.",19,119,6.0
1761,16,"Das reicht jedoch nicht aus, um mich je wieder in diese Praxis zu bekommen oder sie einem Menschen bei Verstand zu empfehlen.",22,125,6.0
284,4,Ich kann sie wärmstens jedem weiterempfehlen (jungen Patientinnen jedoch ganz besonders).,11,89,1.0
4958,0,Ich versteh die schlechten Bewertungen nicht.,6,45,2.0
5953,2,"Ihre Arzthelferinnen sind ""Engel""-immer freundlich und einfühlsam.",7,66,1.0
